label,x
1,would nt anger issuesif nt lying issuesthink one pow lies confusion
1,say outrage really faux outrage
1,yet still deaths  road rage   violations road  despite widely accepted concept personal accountability driving
1,way towards prominent exasperate peaked   tgmbnquee
1, remind twenty plenty 
1,hitting children discipline quite raging hypocrite
1,look teef  growl
1,nahhhhhh snap story got bussing ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚
1,important thing bestrong hold thoughts
1,think must scare coworkers eating like rabid animal breaks srry
1,trump supports reach another level irritation within
1,honestly fuming
1,wished sis 12 midnight received reply 2nd sis wished  got reply know fav
1,india take revenge making 3 new movies like phantom like ghuskmarenge indian army take revenge
1,prudence suggests 8 bump 23 weeks viewed skepticism mediahrc axis
1,patriots lamest color rush jerseys whole nfl madden  hope wear tonight 
1,one angry days stop watching news
1,us diver named steele johnson like barred olympics
1,angry god get want  god gives expect least
1,miss 
1,ðÿ˜³the intensity play extraordinary relentless aflcatsswans aflfinals ðÿ‰ðÿ‘ðÿ¿
1,yuuuhh ðÿ™„ðÿ˜­ plus clin ep prevmed ugghhh hahaha
1,two ten times interesting particular afternoon goofballs  could say worse  
1,haha  well today ca nt get beyond pout annoying afraid
1,nt get point made reporting charlotte looting  explore looting businesses symbolizes outrage
1,nt ask  nt get apologies offended due respect alan  think fed duff info
1,neither intelligent  definitive useful shall name call would like expand offend 
1,manchester derby home revenge
1,game pissed game year blood boiling  time turn  stlcards
1,alarm clock ringing morning n flatmate knocked door asked set anything fire burning alive      
1,papercuts sting stub ur toe last like 10 secs
1,wolfpack theme trons sting wore wolf shirt
1,guy calls people cuck antiblm offended idea might propolicing reform  amazing
1,wonder usa going shit outrage simple analogy
1,thanks ios10 update  even best app freezing crashing se angry
1,sting damn earnest early morning listening
1,said talking wills uncontrollable animals moving another link comments help 
1,like really fucking asked
1,least character fast furious pumped adrenaline franchise
1,much outrage â€˜oh  using female body sell something  againâ€™
1,rralso celebrate belief jesus alive hell  boiling pot shit  actual shit 
1,think defense usc playing well  need fix things offense win pac 12 year
1,give sleepnumber another chance customer service today growl 15 minutes hold overall bed  service  unimpressive
1,rage rage ep 2 coming soon keep posted youtube youtubegaming
1,ca nt believe got 2 days left ðÿ™„ backtoreality
1,chill af want offend someone
1,get shot lingys face 14 time  pretty sure would red hair pretendinghesok ruok aflcatsswans
1,love tay  tiff sitting house work ðÿ™ƒ
1,yeah u gotta make heel know u need votes u wait u losethey really wrath 
1,guess heartbreaking ease kill innocent man get away indignation
1,persons opinion nt offend
1,nt join put phone  talk rude taking money acc willynilly  fuming
1,forgivenessâ might make us look weak  weakest person one holds anger  hatred  revenge
1,blacks good provoke selfs blaming white black cops shooting blacks
1,bitter hahaha kidding crazy tho
1,hi folks flight going hour late departing inv  ezy864   go getting refund please 
1,happened need smoke burning
1,never make decision angry never make promise happy wisewords
1,people would rather hang indignant anger weary sigh
1,irritation found corpse
1,side effects fighting disrespect comes ignoring person show ntcare   sweet 
1,im honestly offended
1,offend u
1,blame broken madden year
1,hell breaking loose charlotte charlotteprotest looting
1,began squirm beneath struggling get relentless grasp realized attempt useless 
1,love people say nt racist right say racist shit works fuming
1,connivers blind existential fury
1,id fuming
1,michelle one worst players bb history bb18 bbfinale bitter
1,maybe transgender media would cover outrage
1,lol madden tubers u dont know nothing bout madden cuz id smash
1,excited watch allstars rupaul revenge
1,nobody street burning looting terrifying innocent citizens  either
1,world drives whoever assessed tenderhearted vulnerable build guards  invigorate raging self defense mechanisms
1,defend belt aldo hard u grudge holding bitch
1,firsttweetever sippin hotchocolate wondering finally gave 3 haha hellloooootwitter  facebookisforfamily rage
1,itâ€™s taken granted  misogyny air treated normal â€” angry response pathological
1,content updates provoke income
1,charlotteriots passion  anger act violence mourning past away  stayhome whyout
1,janice griffith snap story ðÿ˜ðÿ˜ðÿ˜
1,real sjw  let america found us  go get us let let rage lol
1,guys nt use type language save raging
1,lol reminders exgf birthday approaching bad considers acknowledging existence affront
1,towhy ca nt brothers protect one another  one serious  makes furious nt misled  think fred mayfield
1,offense way makes sense work magazine otherwise apologizing 4
1,huh  always fault nt   huff sulk
1,sometimes best motivations come proving wrong energy relentless motivationalquotes
1,perfume smells like smell smokey incense would
1,ðÿ† success best revenge whatever thinking  something better â­ï¸â­ï¸â­ï¸â­ï¸
1,seriously dude buy bubble tape phones snap broke another phone
1, whaaaat    oh hell jealous got paid fuck  whole new level love conflictedðÿ˜¬
1,big fan  found logical right support offense anyone
1,forget mention bought dreamboys tickets ðÿ™„ðÿ˜‚
1,candice pout gonna take someone eye mate  gbbo
1,need today  u know many fuckin french plaits morn stroppy 9 yr old  rage
1,teams face barca bayern defeat ones face wrath
1,ive denial anger pure acceptance
1,irritation level time high today ðÿ™ƒ
1,nt answer 50 texts pls nt snap
1,side effects fighting disrespect comes ignoring person show ntcare   sweet revenge
1,interviewed one irate group  two filmmakers nt live got stock statements journalism
1,blame whole season natalie  season would different turned back alliance  pissed bitter
1, steve feet  feeling blush sting cheeks undress  thank much  snapped 
1,yal aggravate tf outta acting lying yal ca nt tell difference dyke man rarely hard tell difference
1,yesssapparently popular snap ðÿ™„
1,losing 2 live business bb gone hold 23 minutes  whoever picked cut noworkforme
1,asked jared marry said offended
1,still got whole season wentworth watch stupid cunt work ruins us ðÿ˜­ðÿ˜­ raging oldcunt
1,trump fear  anger similar hitler preached come power germany wake america  
1,yeah hot nigga  say im burning uhhhhh
1,anger  resentment  hatred destroyer fortune today
1,significantly  bitter smile  let
1,found tonight son practical work counting towards gcse exam ok  thought stem rage  
1,sometimes get mad something minuscule try ruin somebodies life like lose job like get federal prison
1,tiangong 1  china first space laboratory  come fiery end late 2017 average decommissioned satellite either burns 
1,saddest part whole mess anger misdirected march 2 whitehouse
1,game day     minus 1430 relentless
1,oh brian  invite  offended
1,quick listen  slow speak  slow anger
1,seeing ripshawtylo got thinking bout rappers thought dying  burst tears smh
1,relentless pipe thirst sheltered
1,strong  independant practical stop living world fantasy snap faster u get used reality  better
1,madden reason controllers snapped
1,finally leaving first job soon working since 16 going kind bitter sweet
1,omg someone asked sit reluctantly moved huff biiitttccchhhhhh ðÿ”ª
1,beware fury weak king
1,cruel  cruel man therewillbeblood
1,dear indiansit hard swallow try swallow bitter pillthat pakistan number one test cricket   
1,keep mind weak nt insult people human
1,â€œhe slow anger better mighty  rules spirit takes cityâ€ p1632 bibleverse pride anger
1,watch amyah throw temper tantrums gets mad something like damnit ca nt nothing laugh ðÿ˜…
1,yall found express yalls displeasure ðÿ˜‰
1,thank u justin amazing concert ca nt believe u provoke thousand smiles nightbelievetour
1,also likes incurring lily wrath
1,since fuck stand concert  raging
1,looking forward div 2 next year leictershireaway therey
1,im also definitely still bitter yellow ranger asian  asian representation hollywood essentially shrug anyway
1,miss fact burkeramsey swung hit sister jonbenet face golf club previously fit anger 
1,someone make priority list things outraged  order  outrage racism animalrights abortion cops
1,tonight legit ca nt wait rage ðÿ¤˜ðÿ»ðÿ¤˜ðÿ»ðÿ¤˜ðÿ»ðÿ¤˜ðÿ»ðÿ¤˜ðÿ»ðÿ”¥
1,heart goes woman indignity sitting
1,love jordy revenge âš½ï¸
1,want say something bad ca nt  furious ðÿ˜¤
1,pure driven snow pissed multiple rabid dogs
1,huge congratulations nicole winning big brother 18  bb18 sorry sorry bitter bbmichelle
1, sam  brown law never offend people style fake  break us island
1,got angry telling would 40 year old guy looking girl like felt offended
1,yeah dude  appreciate support  notorious abc  peep  grateful relentless
1,yeah  mind tweetin twice snap blm likethat
1,way blood boiling  little bastards 
1,nt offended  something  gives life hurts haikuchallenge offend poetry
1,chuckle idea girl  dragoness let frustrated growl  blowing smoke nostrils old man nodded 
1,also madden nt funniest game watch nt much happening boring
1,testing angry
1,wow  right need help getting laureliver fandom bitter comic fandom
1,abroad causing make spontaneous decisions worry things good  type part fuming
1,thurston offers gallen â€˜peaceâ€™ mind north queensland playmaker johnathon thurston insists holds grudge paul g
1,hey white people offended people refer cock asian  noseriously
1,welfarereform model 
1,growl   
1,nt see    huff
1,zero help customer service pushing buck back forth promising callbacks donâ€™t happen anger loathing
1,another bee sting tongue 
1,girls irritate much lol
1,need new outlet rage
1,exactly rabid tub thumper compared mcternan
1,ca nt fight elephants wrestled pigs quoteoftheday relentless
